구분,기관명,지점명,본점/지점구분,상위기관_주무부처_지자체,기관유형,상세주소,대표전화,콜센터,FAX,이메일,홈페이지,기관장명
지방공공기관,재단법인 금산인삼약초산업진흥원,재단법인 금산인삼약초산업진흥원,본점,충청남도 금산군,출연기관(기타),충청남도 금산군 금산읍 인삼광장로 25,041-750-1600,-,-,-,http://gghda.kr,김영수
지방공공기관,재단법인 백제역사문화연구원,재단법인 백제역사문화연구원,본점,충청남도 부여군,출연기관(문화),충남 부여군 부여읍 가탑로 75,041-835-2721,-,-,-,www.cpch.or.kr,이기운
지방공공기관,부여군굿뜨래장학회,부여군굿뜨래장학회,본점,충청남도 부여군,출연기관(장학),충청남도 부여군 부여읍 사비로 33,041-830-2452,-,-,-,https://buyeo.go.kr/html/janghak/,박정현
지방공공기관,부여군 지역공동체활성화재단,부여군 지역공동체활성화재단,본점,충청남도 부여군,출연기관(기타),충청남도 부여군 부여읍 사비로100번길 10,041-837-1883,-,-,-,https://blcrf.co.kr/,홍은아
지방공공기관,부여상권활성화재단,부여상권활성화재단,본점,충청남도 부여군,출연기관(기타),-,-,-,-,-,없음,-
지방공공기관,재단법인 서천군지속가능지역재단,재단법인 서천군지속가능지역재단,본점,충청남도 서천군,출연기관(기타),"충청남도 서천군 서천읍 충절로109번길 25, 2층",041-953-1916,-,-,-,http://www.ssrf.or.kr/,노박래
지방공공기관,재단법인 청양군청소년재단,재단법인 청양군청소년재단,본점,충청남도 청양군,출연기관(여성·청소년),충청남도 청양군 청양읍 문화예술로 187-1,041-940-1012,-,-,-,https://www.xn--6e0bq6e99akz5a7werrdcqmca.com/,-
지방공공기관,청양사랑인재육성장학회,청양사랑인재육성장학회,본점,충청남도 청양군,출연기관(장학),충청남도 청양군 청양읍 문화예술로 222,041-940-2858,-,-,-,www.cylove.kr,김돈곤
지방공공기관,재단법인 청양군 지역활성화재단,재단법인 청양군 지역활성화재단,본점,충청남도 청양군,출연기관(기타),충남 청양군 대치면 칠갑산로 426-32,041-940-4897,-,-,-,http://www.ccf.or.kr/ccf/,이종필
지방공공기관,재단법인 홍주문화관광재단,재단법인 홍주문화관광재단,본점,충청남도 홍성군,출연기관(문화),"충청남도 홍성군 홍성읍 법원로 37, 402호",041-631-8840,-,-,-,https://hongju.or.kr/,이용록
지방공공기관,홍성군청소년복지재단,홍성군청소년복지재단,본점,충청남도 홍성군,출연기관(여성·청소년),충청남도 홍성군 홍성읍 문화로33번길 33,041-631-5901,-,-,-,www.hsytc.or.kr,이환규
지방공공기관,홍성사랑장학회,홍성사랑장학회,본점,충청남도 홍성군,출연기관(장학),충남 홍성군 홍성읍 아문길 27,041-630-1302,-,-,-,https://www.hongseong.go.kr/janghak/index.do,이용록
지방공공기관,예산군청소년복지재단,예산군청소년복지재단,본점,충청남도 예산군,출연기관(여성·청소년),충청남도 예산군 예산읍 벚꽃로 214-17,041-339-7112,-,-,-,yesanyouth.or.kr,-
지방공공기관,예산사랑장학회,예산사랑장학회,본점,충청남도 예산군,출연기관(장학),충청남도 예산군 예산읍 군청로 22,043-339-7453,-,-,-,https://yesanlove.modoo.at/,(재)예산사랑장학회 이사장/ 최재구
지방공공기관,태안군사랑장학회,태안군사랑장학회,본점,충청남도 태안군,출연기관(장학),충청남도 태안군 태안읍 군청1길,041-670-2803,-,-,-,http://love.taean.go.kr,가세로
지방공공기관,재단법인 전북바이오융합산업진흥원,재단법인 전북바이오융합산업진흥원,본점,전북특별자치도 전북특별자치도,출연기관(농식품),전북특별자치도 전주시 덕진구 원장동길 111-18,063-210-6500,-,-,-,www.jif.re.kr,이은미
지방공공기관,재단법인 전북특별자치도문화관광재단,재단법인 전북특별자치도문화관광재단,본점,전북특별자치도 전북특별자치도,출연기관(문화),"전북특별자치도 전주시 완산구 전라감영로 72, 4층(전동)",데이터 없음,-,-,-,https://www.jbct.or.kr/,이경윤
지방공공기관,재단법인 전북특별자치도 사회서비스원,재단법인 전북특별자치도 사회서비스원,본점,전북특별자치도 전북특별자치도,출연기관(복지자원봉사),전북특별자치도 전주시 덕진구 백제대로 720,063-280-2418,-,-,-,https://jeonbuk.pass.or.kr,서양열
지방공공기관,전북신용보증재단,전북신용보증재단,본점,전북특별자치도 전북특별자치도,출연기관(신용보증),"전북특별자치도 전주시 완산구 홍산로 276, 2층",1588-3833,-,-,-,https://www.jbcredit.or.kr/,한종관
지방공공기관,전북연구원,전북연구원,본점,전북특별자치도 전북특별자치도,출연기관(연구원),전북 전주시 완산구 콩쥐팥쥐로 1696,063-280-7100,-,-,-,http://www.jthink.kr/,이남호
지방공공기관,전북특별자치도 군산의료원,전북특별자치도 군산의료원,본점,전북특별자치도 전북특별자치도,출연기관(의료원),전북특별자치도 군산시 의료원로 27,063-472-5114,-,-,-,https://www.kunmed.or.kr/,조준필
지방공공기관,전북특별자치도 남원의료원,전북특별자치도 남원의료원,본점,전북특별자치도 전북특별자치도,출연기관(의료원),전북특별자치도 남원시 충정로 365,063-620-1114,-,-,-,www.namwonmed.or.kr,오진규
지방공공기관,재단법인 전북특별자치도평생교육장학진흥원,재단법인 전북특별자치도평생교육장학진흥원,본점,전북특별자치도 전북특별자치도,출연기관(장학),"전주시 완산구 백제대로 428, 2층",063-280-8310,-,-,-,www.jbiles.or.kr,이현웅
지방공공기관,에코융합섬유연구원,에코융합섬유연구원,본점,전북특별자치도 전북특별자치도,출연기관(중소기업진흥),전북특별자치도 익산시 서동로 594,063-830-3500,-,-,-,www.kictex.re.kr,○ 서민강
지방공공기관,재단법인 전북특별자치도경제통상진흥원,재단법인 전북특별자치도경제통상진흥원,본점,전북특별자치도 전북특별자치도,출연기관(중소기업진흥),전라북도 전주시 덕진구 팔과정로 164(팔복동 1가),063-711-2000,-,-,-,www.jbba.kr,이현웅
지방공공기관,자동차융합기술원,자동차융합기술원,본점,전북특별자치도 전북특별자치도,출연기관(지식정보산업),전라북도 군산시 동장산2길 6,063-472-2300,-,-,-,www.jiat.re.kr,이성수
지방공공기관,재단법인 전북특별자치도콘텐츠융합진흥원,재단법인 전북특별자치도콘텐츠융합진흥원,본점,전북특별자치도 전북특별자치도,출연기관(지식정보산업),전북특별자치도 전주시 덕진구 만성북로 21-26,063-282-2604,-,-,-,www.jcon.or.kr,김성규
지방공공기관,전북테크노파크,전북테크노파크,본점,전북특별자치도 전북특별자치도,출연기관(테크노파크),(우.54853) 전북 전주시 덕진구 반룡로 110-5(팔복동 2가 818),063-219-2152,-,-,-,www.jbtp.or.kr,이규택
지방공공기관,재단법인 전북국제협력진흥원,재단법인 전북국제협력진흥원,본점,전북특별자치도 전북특별자치도,출연기관(기타),"전라북도 전주시 홍산로 276, 5층",데이터 없음,-,-,-,www.jbica.kr,김대식
지방공공기관,재단법인 전북여성가족재단,재단법인 전북여성가족재단,본점,전북특별자치도 전북특별자치도,출연기관(기타),전라북도 전주시 덕진구 들사평로38,063-254-3624,-,-,-,www.jbwf.or.kr,전정희
지방공공기관,전주푸드통합지원센터,전주푸드통합지원센터,본점,전북특별자치도 전주시,출연기관(농식품),전주시 완산구 팔달로 212-6(에이옥션타워 2층),데이터 없음,-,-,-,https://www.jeonjufood.org/,유정희
지방공공기관,전주문화재단,전주문화재단,본점,전북특별자치도 전주시,출연기관(문화),"전북특별자치도 전주시 완산구 현무1길 20, 한국전통문화전당",063-281-1512,-,-,-,http://www.jjcf.or.kr/,우범기
지방공공기관,한국전통문화전당,한국전통문화전당,본점,전북특별자치도 전주시,출연기관(문화),전라북도 전주시 완산구 현무1길 20,070-4900-8001,-,-,-,www.ktcc.or.kr,김인태
지방공공기관,전주시복지재단전주사람,전주시복지재단전주사람,본점,전북특별자치도 전주시,출연기관(복지자원봉사),전라북도 전주시 완산구 전주객사2길 12-8 (중앙동1가),063-2810050,-,-,-,www.jjwf.or.kr,윤방섭
지방공공기관,재단법인 전주시정연구원,재단법인 전주시정연구원,본점,전북특별자치도 전주시,출연기관(연구원),전북특별자치도 전주시 완산구 기린대로213 3층,063-288-9355,-,-,-,https://jjri.re.kr/index.do,박미자
지방공공기관,전주농생명소재연구원,전주농생명소재연구원,본점,전북특별자치도 전주시,출연기관(연구원),전라북도 전주시 덕진구 원장동길111-27,063-711-1007,-,-,-,www.jami.re.kr,오병준
지방공공기관,전주정보문화산업진흥원,전주정보문화산업진흥원,본점,전북특별자치도 전주시,출연기관(연구원),전주시 완산구 아중로 33,063-286-1400,-,-,-,jica.or.kr,이영로
지방공공기관,한국탄소융합기술원,한국탄소융합기술원,본점,전북특별자치도 전주시,출연기관(연구원),-,-,-,-,-,http://www.kcarbon.or.kr,-
지방공공기관,전주인재육성재단,전주인재육성재단,본점,전북특별자치도 전주시,출연기관(장학),전북특별자치도 전주시 완산구 현무1길 31-5 (경원동3가),063-281-5051,-,-,-,www.jinjae.kr,이병호
지방공공기관,군산시민발전주식회사,군산시민발전주식회사,본점,전북특별자치도 군산시,출자기관(기타),"군산시 월명로 167, 2층 (수송동)",063-443-5786,-,-,-,www.gcpower.co.kr,-
지방공공기관,재단법인 군산먹거리통합지원센터,재단법인 군산먹거리통합지원센터,본점,전북특별자치도 군산시,출연기관(농식품),전라북도 군산시 성산면 산곡2길 19-10,063-452-0942,-,-,-,http://gsff.or.kr/,강임준
지방공공기관,재단법인 군산문화재단,재단법인 군산문화재단,본점,전북특별자치도 군산시,출연기관(문화),전북특별자치도 군산시 서래로 22,데이터 없음,-,-,-,-,-
지방공공기관,군산교육발전진흥재단,군산교육발전진흥재단,본점,전북특별자치도 군산시,출연기관(장학),군산시 시청로 17,063-454-2583,-,-,-,www.edugunsan.org,강임준
지방공공기관,재단법인 군산시상권활성화재단,재단법인 군산시상권활성화재단,본점,전북특별자치도 군산시,출연기관(기타),전북 군산시 신금길 18(공설시장 3층),063-443-8200,-,-,-,www.gcdrf.or.kr,강임준
지방공공기관,익산엘이디협동화단지개발(주),익산엘이디협동화단지개발(주),본점,전북특별자치도 익산시,출자기관(건설·투자),전북 전주시 완산구 홍산남로 29-11(경복궁 빌딩 3층),데이터 없음,-,-,-,iksanled@daum.net,김진곤
지방공공기관,재단법인 익산푸드통합지원센터,재단법인 익산푸드통합지원센터,본점,전북특별자치도 익산시,출연기관(농식품),전라북도 익산시 선화로 1길 57-6,063-861-9714,-,-,-,http://www.iksanfood.or.kr/,정헌율
지방공공기관,익산문화관광재단,익산문화관광재단,본점,전북특별자치도 익산시,출연기관(문화),전라북도 익산시 서동로4길 37(동산동),063-843-9911,-,-,-,www.ictf.or.kr,정헌율
지방공공기관,익산사랑장학재단,익산사랑장학재단,본점,전북특별자치도 익산시,출연기관(장학),"전라북도 익산시 인북로32길 1, 4층",063-859-5683,-,-,-,http://www.ilsaf.or.kr/,정헌율
지방공공기관,정읍시민장학재단,정읍시민장학재단,본점,전북특별자치도 정읍시,출연기관(장학),"전라북도 정읍시 정우면 정우남로 282, 정읍시 제2청사 2층 인재양성과",063-539-5534,-,-,-,https://www.jcsf.or.kr,이학수
지방공공기관,재단법인 남원시바이오산업연구원,재단법인 남원시바이오산업연구원,본점,전북특별자치도 남원시,출연기관(연구원),전북특별자치도 남원시 시묘길 43 (노암동),063-633-8600,-,-,-,www.nbn.re.kr,-
지방공공기관,춘향장학재단,춘향장학재단,본점,전북특별자치도 남원시,출연기관(장학),전북 남원시 시청로 60 남원시청(교육체육과),063-620-5605,-,-,-,-,최경식
지방공공기관,지앤아이(주),지앤아이(주),본점,전북특별자치도 김제시,출자기관(건설·투자),-,-,-,-,-,-,-
지방공공기관,김제사랑장학재단,김제사랑장학재단,본점,전북특별자치도 김제시,출연기관(장학),김제시 중앙로 40,063-540-3584,-,-,-,http://www.gimjelove.kr,정성주
지방공공기관,완주농공단지개발(주),완주농공단지개발(주),본점,전북특별자치도 완주군,출자기관(건설·투자),"전라북도 완주군 봉동읍 낙평 신월4길 76, 2층",데이터 없음,-,-,-,-,-
